index,score
50e748e6d7c3df413b001407,2.5
50e748e6d7c3df413b001408,5.0
50e748e6d7c3df413b00140c,0.0
50e748e6d7c3df413b00140d,3.8888888888888884
50e748e6d7c3df413b00140f,10.0
50e748e6d7c3df413b001410,7.777777777777777
50e748e6d7c3df413b001411,6.666666666666667
50e748e6d7c3df413b001412,10.0
50e748e6d7c3df413b001413,10.0
50e748e6d7c3df413b001414,1.6666666666666667
50e748e6d7c3df413b001416,1.6666666666666667
50e748e6d7c3df413b001418,6.666666666666667
50e748e6d7c3df413b001419,4.444444444444445
50e748e6d7c3df413b00141b,0.0
50e748e8d7c3df413b00141c,5.555555555555556
50e748e8d7c3df413b00141d,0.0
50e748e8d7c3df413b00141e,2.666666666666667
50e748e8d7c3df413b00141f,0.0
50e748e8d7c3df413b001420,3.3333333333333335
50e748e8d7c3df413b001421,1.6666666666666667
50e748e8d7c3df413b001422,4.444444444444445
50e748e8d7c3df413b001423,4.444444444444445
50e748e8d7c3df413b001425,10.0
50e748e8d7c3df413b001426,6.666666666666667
50e748e8d7c3df413b001427,5.0
50e748e8d7c3df413b001428,6.190476190476191
50e748e9d7c3df413b001429,0.0
50e748e9d7c3df413b00142b,1.1111111111111114
50e748e9d7c3df413b00142d,6.666666666666667
50e748e9d7c3df413b00142e,5.9259259259259265
50e748e9d7c3df413b00142f,5.0
50e748e9d7c3df413b001430,4.666666666666667
50e748e9d7c3df413b001431,5.238095238095238
50e748e9d7c3df413b001433,0.0
50e748e9d7c3df413b001435,6.0
50e748e9d7c3df413b001436,2.5
50e748e9d7c3df413b001437,6.666666666666667
50e748e9d7c3df413b001438,4.666666666666667
50e748e9d7c3df413b001439,5.0
50e748e9d7c3df413b00143a,6.666666666666667
50e748e9d7c3df413b00143b,3.3333333333333335
50e748e9d7c3df413b00143d,10.0
50e748e9d7c3df413b001440,5.0
50e748e9d7c3df413b001442,6.666666666666667
50e748e9d7c3df413b001444,3.3333333333333335
50e748e9d7c3df413b001448,2.666666666666667
50e748e9d7c3df413b001449,6.0
50e748e9d7c3df413b00144a,5.0
50e748e9d7c3df413b00144c,4.166666666666667
50e748e9d7c3df413b00144d,3.3333333333333335
50e748e9d7c3df413b00144f,3.3333333333333335
50e748e9d7c3df413b001450,10.0
50e748e9d7c3df413b001451,10.0
50e748e9d7c3df413b001452,1.6666666666666667
50e748e9d7c3df413b001455,0.0
50e748e9d7c3df413b001456,10.0
50e748e9d7c3df413b001457,10.0
50e748e9d7c3df413b001458,6.666666666666667
50e748e9d7c3df413b001459,0.0
50e748e9d7c3df413b00145a,0.0
50e748e9d7c3df413b00145b,8.000000000000002
50e748e9d7c3df413b00145c,0.8333333333333334
50e748ead7c3df413b00145d,6.0
50e748ead7c3df413b00145e,6.666666666666667
50e748ead7c3df413b00145f,7.777777777777777
50e748ead7c3df413b001460,1.6666666666666667
50e748ead7c3df413b001462,6.666666666666667
50e748ead7c3df413b001463,0.0
50e748ead7c3df413b001465,8.333333333333334
50e748ead7c3df413b001466,5.0
50e748ead7c3df413b001467,2.962962962962963
50e748ead7c3df413b001468,6.666666666666667
50e748ead7c3df413b00146b,7.142857142857143
50e748ead7c3df413b00146c,10.0
50e748ead7c3df413b00146d,3.3333333333333335
50e748ead7c3df413b00146e,8.000000000000002
50e748ead7c3df413b001470,3.703703703703704
50e748ead7c3df413b001471,6.666666666666667
50e748ead7c3df413b001472,10.0
50e748ead7c3df413b001473,2.916666666666667
50e748ead7c3df413b001474,10.0
50e748ead7c3df413b001475,5.0
50e748ead7c3df413b001476,10.0
50e748ead7c3df413b001477,5.0
50e748ead7c3df413b001478,5.0
50e748ead7c3df413b001479,5.833333333333334
50e748ead7c3df413b00147a,8.571428571428571
50e748ead7c3df413b00147c,3.3333333333333335
50e748ead7c3df413b00147d,6.666666666666667
50e748ead7c3df413b00147e,6.0
50e748ead7c3df413b00147f,2.5
50e748ead7c3df413b001480,0.6666666666666665
50e748ead7c3df413b001481,1.6666666666666667
50e748ead7c3df413b001483,4.166666666666667
50e748ead7c3df413b001485,6.666666666666667
50e748ead7c3df413b001486,6.666666666666667
50e748ead7c3df413b001487,6.666666666666667
50f3981cfdc9f065f0000dd6,0.0
50f3981cfdc9f065f0000dd7,0.0
50f3981cfdc9f065f0000dd8,6.666666666666667
50f3981dfdc9f065f0000dd9,5.0
50f3981dfdc9f065f0000dda,7.777777777777777
50f3981dfdc9f065f0000ddc,10.0
50f3981dfdc9f065f0000ddd,10.0
50f3981dfdc9f065f0000ddf,6.666666666666667
50f3981dfdc9f065f0000de0,0.0
50f3981dfdc9f065f0000de1,6.0
50f3981dfdc9f065f0000de3,6.666666666666667
50f3981dfdc9f065f0000de4,3.75
50f3981dfdc9f065f0000de6,6.666666666666667
50f3981dfdc9f065f0000de7,10.0
50f3981efdc9f065f0000de8,6.0
50f3981efdc9f065f0000dea,10.0
50f3981efdc9f065f0000deb,6.666666666666667
50f3981efdc9f065f0000dec,6.666666666666667
50f3981efdc9f065f0000ded,5.0
50f3981efdc9f065f0000dee,5.0
50f3981efdc9f065f0000def,3.3333333333333335
50f3981efdc9f065f0000df1,5.833333333333334
50f3981efdc9f065f0000df2,7.777777777777777
50f3981efdc9f065f0000df3,7.5
50f3981efdc9f065f0000df4,3.8888888888888884
50f3981ffdc9f065f0000df8,5.833333333333334
50f3981ffdc9f065f0000df9,3.3333333333333335
50f3981ffdc9f065f0000dfa,2.2222222222222223
50f3981ffdc9f065f0000dfd,3.3333333333333335
50f3981ffdc9f065f0000dfe,4.166666666666667
50f3981ffdc9f065f0000dff,0.0
50f3981ffdc9f065f0000e01,2.7777777777777777
50f3981ffdc9f065f0000e02,10.0
50f3981ffdc9f065f0000e03,7.5
50f3981ffdc9f065f0000e04,2.5
50f3981ffdc9f065f0000e05,5.0
50f3981ffdc9f065f0000e06,6.666666666666667
50f3981ffdc9f065f0000e07,5.0
50f3981ffdc9f065f0000e08,0.0
50f3981ffdc9f065f0000e09,6.666666666666667
50f3981ffdc9f065f0000e0a,3.3333333333333335
50f39820fdc9f065f0000e0d,0.5555555555555555
50f39820fdc9f065f0000e0e,1.6666666666666667
50f39820fdc9f065f0000e0f,10.0
50f39820fdc9f065f0000e12,1.6666666666666667
50f39820fdc9f065f0000e13,0.0
50f39820fdc9f065f0000e14,2.5
50f39820fdc9f065f0000e15,0.0
50f39820fdc9f065f0000e16,2.5
50f39820fdc9f065f0000e17,1.1111111111111114
50f39820fdc9f065f0000e19,2.5
50f39820fdc9f065f0000e1a,3.3333333333333335
50f42b49fdc9f065f0001281,6.666666666666667
50f42b49fdc9f065f0001282,7.777777777777777
50f42b49fdc9f065f0001283,6.666666666666667
50f42b49fdc9f065f0001284,2.0833333333333335
50f42b49fdc9f065f0001285,2.2222222222222228
50f42b49fdc9f065f0001286,10.0
50f42b49fdc9f065f0001287,6.666666666666667
50f42b49fdc9f065f0001288,8.000000000000002
50f42b49fdc9f065f0001289,0.0
50f42b49fdc9f065f000128b,10.0
50f42b49fdc9f065f000128c,0.0
50f42b49fdc9f065f000128d,0.0
50f42b49fdc9f065f000128e,10.0
50f42b49fdc9f065f000128f,0.0
50f42b4efdc9f065f0001292,4.444444444444445
50f42b4efdc9f065f0001293,3.3333333333333335
50f42b4ffdc9f065f0001295,2.5
50f42b4ffdc9f065f0001296,6.666666666666667
50f42b4ffdc9f065f0001297,0.0
50f42b4ffdc9f065f0001298,5.0
50f42b4ffdc9f065f0001299,0.0
50f42b4ffdc9f065f000129a,2.0833333333333335
50f42b4ffdc9f065f000129c,5.0
50f42b4ffdc9f065f000129d,5.833333333333334
50f42b4ffdc9f065f000129e,6.666666666666667
50f42b4ffdc9f065f000129f,3.3333333333333335
50f42b4ffdc9f065f00012a0,0.0
50f42b4ffdc9f065f00012a3,6.666666666666667
50f42b4ffdc9f065f00012a4,5.0
50f42b4ffdc9f065f00012a5,6.666666666666667
50f42b4ffdc9f065f00012a7,4.666666666666667
50f42b4ffdc9f065f00012aa,4.444444444444445
50f42b4ffdc9f065f00012ab,5.0
50f42b4ffdc9f065f00012ac,3.8888888888888884
50f42b4ffdc9f065f00012ae,3.3333333333333335
50f42b4ffdc9f065f00012b0,5.0
50f42b4ffdc9f065f00012b2,0.0
50f42b4ffdc9f065f00012b3,8.148148148148149
50f42b4ffdc9f065f00012b4,1.6666666666666667
50f42b4ffdc9f065f00012b5,5.0
50f42b4ffdc9f065f00012b6,3.3333333333333335
50f42b4ffdc9f065f00012b7,7.5
50f42b4ffdc9f065f00012ba,0.0
50f42b4ffdc9f065f00012bb,0.0
50f42b4ffdc9f065f00012bd,7.222222222222222
50f42b4ffdc9f065f00012bf,5.0
50f42b4ffdc9f065f00012c0,1.6666666666666667
50f42b4ffdc9f065f00012c1,4.666666666666667
50f42b4ffdc9f065f00012c2,0.0
50f42b4ffdc9f065f00012c3,2.2222222222222228
50f42b4ffdc9f065f00012c4,4.666666666666667
50f42b4ffdc9f065f00012c5,7.5
50f42b50fdc9f065f00012c6,5.0
50f42b50fdc9f065f00012c7,6.0
50f42b50fdc9f065f00012c8,3.3333333333333335
50f42b50fdc9f065f00012c9,1.6666666666666667
50f42b50fdc9f065f00012ca,0.0
50f42b50fdc9f065f00012cb,5.555555555555555
50f42b50fdc9f065f00012cc,0.0
50f42b50fdc9f065f00012ce,1.1111111111111114
50f42b50fdc9f065f00012d0,4.333333333333334
50f42b50fdc9f065f00012d2,4.444444444444445
50f42b50fdc9f065f00012d3,10.0
50f42b50fdc9f065f00012d4,3.3333333333333335
50f42b50fdc9f065f00012d5,10.0
50f42b50fdc9f065f00012d6,3.3333333333333335
50f42b50fdc9f065f00012d7,7.222222222222222
50f42b50fdc9f065f00012d8,3.3333333333333335
50f42b50fdc9f065f00012da,8.333333333333334
50f42b50fdc9f065f00012db,2.916666666666667
50f42b50fdc9f065f00012dc,8.000000000000002
50f42b50fdc9f065f00012dd,5.0
50f42b50fdc9f065f00012e1,3.3333333333333335
50f42b50fdc9f065f00012e2,4.000000000000001
50f42b50fdc9f065f00012e3,5.0
50f42b50fdc9f065f00012e4,10.0
50f42b50fdc9f065f00012e6,5.0
50f42b50fdc9f065f00012e7,3.3333333333333335
50f42b50fdc9f065f00012e9,6.666666666666667
50f42b50fdc9f065f00012eb,3.3333333333333335
50f42b50fdc9f065f00012ec,2.5
50f42b50fdc9f065f00012ef,5.0
50f42b50fdc9f065f00012f0,3.3333333333333335
50f42b50fdc9f065f00012f1,7.5
50f42b50fdc9f065f00012f2,4.000000000000001
50f42b50fdc9f065f00012f3,5.333333333333334
50f42b50fdc9f065f00012f5,10.0
50f42b50fdc9f065f00012f6,3.3333333333333335
50f42b50fdc9f065f00012f8,10.0
50f42b50fdc9f065f00012f9,3.3333333333333335
50f42b50fdc9f065f00012fa,0.0
50f42b50fdc9f065f00012fc,0.8333333333333334
50f42b50fdc9f065f00012fd,4.166666666666667
50f42b50fdc9f065f00012fe,3.3333333333333335
50f42b50fdc9f065f0001301,10.0
50f42b50fdc9f065f0001302,3.3333333333333335
50f42b50fdc9f065f0001303,7.222222222222222
50f42b50fdc9f065f0001305,5.0
50f42b50fdc9f065f0001306,7.5
50f42b50fdc9f065f0001307,6.666666666666667
50f42b50fdc9f065f0001308,6.0
50f42b50fdc9f065f0001309,3.3333333333333335
50f42b51fdc9f065f000130a,10.0
50f42b51fdc9f065f000130b,6.666666666666667
50f42b51fdc9f065f000130f,3.3333333333333335
50f42b51fdc9f065f0001310,6.666666666666667
50f42b51fdc9f065f0001311,5.0
50f42b51fdc9f065f0001312,6.666666666666667
50f42b51fdc9f065f0001314,3.3333333333333335
50f42b51fdc9f065f0001315,5.0
50f42b51fdc9f065f0001316,3.3333333333333335
50f42b51fdc9f065f0001317,6.666666666666667
50f42b51fdc9f065f0001318,6.0
50f42b51fdc9f065f0001319,1.6666666666666667
50f42b51fdc9f065f000131a,5.0
50f42b51fdc9f065f000131b,1.6666666666666667
50f42b51fdc9f065f000131c,2.666666666666667
50f42b51fdc9f065f000131d,6.0
50f42b51fdc9f065f000131e,0.0
50f42b51fdc9f065f000131f,5.0
50f42b51fdc9f065f0001320,7.777777777777777
50f42b51fdc9f065f0001321,3.8888888888888884
50f42b51fdc9f065f0001322,5.0
50f42b51fdc9f065f0001324,2.2222222222222228
50f42b51fdc9f065f0001326,4.666666666666667
50f42b51fdc9f065f0001328,5.0
50f42b51fdc9f065f000132a,0.8333333333333334
50f42b51fdc9f065f000132b,5.0
50f42b51fdc9f065f000132c,0.0
50f42b51fdc9f065f000132d,10.0
50f42b51fdc9f065f000132f,0.0
50f42b51fdc9f065f0001330,7.5
50f42b51fdc9f065f0001331,5.833333333333334
50f42b51fdc9f065f0001332,4.0
50f42b51fdc9f065f0001333,7.5
50f42b51fdc9f065f0001334,5.0
50f42b51fdc9f065f0001335,10.0
50f42b51fdc9f065f0001337,3.3333333333333335
50f42b51fdc9f065f000133b,3.3333333333333335
50f42b51fdc9f065f000133d,4.000000000000001
50f42b51fdc9f065f000133e,5.0
50f42b51fdc9f065f000133f,6.666666666666667
50f42b51fdc9f065f0001340,8.571428571428571
50f42b51fdc9f065f0001341,2.0
50f42b51fdc9f065f0001342,1.6666666666666667
50f42b51fdc9f065f0001343,7.5
50f42b51fdc9f065f0001344,5.555555555555556
50f42b51fdc9f065f0001345,8.000000000000002
50f42b52fdc9f065f0001347,7.777777777777777
50f42b52fdc9f065f0001349,10.0
50f42b52fdc9f065f000134a,10.0
50f42b52fdc9f065f000134c,1.6666666666666667
50f42b52fdc9f065f000134d,10.0
50f42b52fdc9f065f000134f,2.5
50f42b52fdc9f065f0001350,5.0
50f42b52fdc9f065f0001351,10.0
50f42b52fdc9f065f0001352,5.833333333333334
50f42b52fdc9f065f0001354,5.0
50f42b52fdc9f065f0001355,6.666666666666667
50f42b52fdc9f065f0001357,4.444444444444445
50f42b52fdc9f065f0001358,7.777777777777777
50f42b52fdc9f065f0001359,4.000000000000001
50f42b52fdc9f065f000135a,3.75
50f42b52fdc9f065f000135b,10.0
50f42b52fdc9f065f000135d,6.666666666666667
50f42b52fdc9f065f000135f,3.3333333333333335
50f42b52fdc9f065f0001360,3.3333333333333335
50f42b52fdc9f065f0001361,4.444444444444445
50f42b52fdc9f065f0001362,4.444444444444445
50f42b52fdc9f065f0001363,0.0
50f42b52fdc9f065f0001364,10.0
50f42b52fdc9f065f0001367,6.666666666666667
50f42b52fdc9f065f0001368,4.444444444444445
50f42b52fdc9f065f0001369,0.0
50f42b52fdc9f065f000136a,1.6666666666666667
50f42b52fdc9f065f000136b,5.0
50f42b52fdc9f065f000136c,3.3333333333333335
50f42b52fdc9f065f000136d,5.0
50f42b52fdc9f065f000136e,3.3333333333333335
50f42b52fdc9f065f000136f,5.0
50f42b52fdc9f065f0001370,6.666666666666667
50f42b52fdc9f065f0001372,4.166666666666667
50f42b52fdc9f065f0001373,3.3333333333333335
50f42b52fdc9f065f0001374,5.0
50f42b53fdc9f065f0001376,6.666666666666667
50f42b53fdc9f065f0001378,0.0
50f42b53fdc9f065f0001379,6.666666666666667
50f42b53fdc9f065f000137a,6.666666666666667
50f42b53fdc9f065f000137b,10.0
50f42b53fdc9f065f000137c,10.0
50f42b53fdc9f065f000137d,0.0
50f42b53fdc9f065f000137f,0.0
50f42b53fdc9f065f0001381,1.1111111111111114
50f42b53fdc9f065f0001383,0.8333333333333334
50f42b53fdc9f065f0001384,6.666666666666667
50f42b53fdc9f065f0001385,2.5
50f42b53fdc9f065f0001386,5.555555555555556
50f42b53fdc9f065f0001387,10.0
50f42b53fdc9f065f0001389,6.666666666666667
50f42b53fdc9f065f000138a,5.555555555555555
50f42b53fdc9f065f000138b,1.6666666666666667
50f42b53fdc9f065f000138c,3.3333333333333335
50f42b53fdc9f065f000138d,7.5
50f42b53fdc9f065f000138e,0.0
50f42b53fdc9f065f000138f,3.3333333333333335
50f42b53fdc9f065f0001390,10.0
50f42b53fdc9f065f0001392,7.777777777777777
50f42b53fdc9f065f0001393,10.0
50f42b53fdc9f065f0001394,6.666666666666667
50f42b53fdc9f065f0001395,7.5
50f42b53fdc9f065f0001396,0.0
50f42b53fdc9f065f0001399,0.0
50f42b53fdc9f065f000139a,5.0
50f42b53fdc9f065f000139b,10.0
50f42b53fdc9f065f000139c,5.0
50f42b53fdc9f065f000139d,5.0
50f42b53fdc9f065f000139e,10.0
50f42b53fdc9f065f000139f,5.0
50f42b53fdc9f065f00013a0,3.3333333333333335
50f42b53fdc9f065f00013a1,0.0
50f42b53fdc9f065f00013a2,0.0
50f42b53fdc9f065f00013a3,2.5
50f42b7afdc9f065f00013a5,5.0
50f42b7afdc9f065f00013a6,3.3333333333333335
50f42b7afdc9f065f00013a7,4.666666666666667
50f42b7afdc9f065f00013a9,3.3333333333333335
50f42b7afdc9f065f00013aa,1.1111111111111114
50f42b7bfdc9f065f00013ad,10.0
50f42b7bfdc9f065f00013ae,2.777777777777778
50f42b7bfdc9f065f00013af,6.666666666666667
50f42b7bfdc9f065f00013b0,1.3333333333333335
50f42b7bfdc9f065f00013b2,6.0
